user_id,profile,study_hours,focus_score,completed_videos,breaks,active_days,streak_length,consistency_index,learning_efficiency,productivity_score,focus_trend,burnout_risk,completion_status,efficiency_ratio,break_overload,engagement_score,positive_momentum
STU_0409,overachiever,7.18,91.6,45,1.6,30,19,85.0,65.74,83.8,0.4,1,1,12.582417582417582,0,86.35714285714286,1
STU_0410,struggling,1.79,33.1,22,5.0,6,1,39.7,5.93,26.1,-1.43,1,0,17.513227513227513,1,24.671428571428574,0
STU_0411,overachiever,6.09,75.0,47,1.2,25,27,86.8,45.69,62.0,1.36,0,1,12.11631663974152,0,91.52857142857142,1
STU_0412,overachiever,6.73,82.8,46,1.4,28,20,92.8,55.76,75.7,1.47,0,1,12.12298682284041,0,86.22857142857143,1
STU_0413,overachiever,5.59,91.8,50,0.6,28,28,100.0,51.27,86.4,1.84,0,1,16.133567662565905,0,98.0,1
STU_0414,overachiever,7.47,89.8,50,1.8,29,23,86.5,67.1,83.8,1.34,1,1,11.862615587846765,0,93.64285714285714,1
STU_0415,struggling,0.5,16.8,23,3.8,9,0,36.6,0.84,20.3,-4.38,1,0,28.000000000000004,0,27.400000000000002,0
STU_0416,overachiever,7.61,93.9,49,0.7,27,19,91.6,71.48,88.1,4.1,1,1,12.17898832684825,0,86.55714285714286,1
STU_0417,struggling,0.87,42.6,21,4.1,5,4,45.2,3.72,29.7,-5.79,1,0,43.91752577319588,0,26.085714285714285,0
STU_0418,consistent,3.64,86.7,38,1.5,22,7,80.2,31.55,63.8,3.98,0,1,23.18181818181818,0,59.9,1
STU_0419,consistent,4.17,65.2,39,2.6,25,16,78.5,27.15,63.0,3.62,0,1,15.269320843091338,0,73.34285714285714,1
STU_0420,struggling,1.36,32.7,16,5.0,9,4,51.1,4.45,27.2,-1.22,1,0,22.397260273972602,1,26.085714285714285,0
STU_0421,struggling,2.64,55.7,6,4.6,11,3,30.9,14.74,34.9,-3.8,1,0,20.32846715328467,0,19.014285714285712,0
STU_0422,consistent,3.79,85.4,36,2.3,28,11,70.6,32.33,63.5,9.96,0,1,21.953727506426738,0,68.58571428571429,1
STU_0423,struggling,0.88,49.3,17,6.9,7,3,27.0,4.33,30.7,-8.63,1,0,50.30612244897959,1,23.814285714285717,0
STU_0424,overachiever,6.02,100.0,42,1.2,30,23,84.7,60.22,81.9,4.44,1,1,16.339869281045754,0,88.24285714285715,1
STU_0425,overachiever,7.9,85.3,46,2.5,25,25,91.2,67.35,83.1,2.14,0,1,10.6625,0,88.58571428571429,1
STU_0426,struggling,0.75,41.5,8,4.6,18,0,24.1,3.1,27.8,-4.97,1,0,48.82352941176471,0,24.4,0
STU_0427,overachiever,5.99,99.7,44,1.2,24,25,95.3,59.66,77.6,4.79,0,1,16.371100164203614,0,85.9857142857143,1
STU_0428,struggling,2.1,43.0,13,4.1,7,0,52.7,9.05,39.5,-6.39,1,0,19.545454545454543,0,17.4,0
STU_0429,struggling,0.61,25.0,12,5.4,7,1,40.2,1.53,21.1,-8.49,1,0,35.21126760563381,1,17.67142857142857,0
STU_0430,consistent,4.53,80.8,43,1.9,20,15,91.3,36.62,68.5,3.17,0,1,17.451403887688986,0,70.47142857142856,1
STU_0431,overachiever,6.13,93.4,47,0.6,29,24,100.0,57.24,80.5,5.02,1,1,14.991974317817016,0,92.3142857142857,1
STU_0432,consistent,2.37,95.0,35,2.0,27,11,80.3,22.55,71.5,6.22,0,1,38.46153846153846,0,66.78571428571428,1
STU_0433,consistent,4.23,84.6,35,2.0,24,14,69.1,35.8,67.1,5.0,0,1,19.538106235565817,0,67.0,1
STU_0434,struggling,1.11,44.6,30,8.0,6,2,33.0,4.96,27.0,-2.82,1,0,36.8595041322314,1,32.14285714285714,0
STU_0435,consistent,2.8,87.8,36,2.6,24,14,69.8,24.61,62.2,2.02,0,1,30.275862068965516,0,67.8,1
STU_0436,struggling,1.85,29.9,11,5.4,10,2,51.3,5.53,33.3,-3.85,1,0,15.33333333333333,1,20.942857142857143,0
STU_0437,consistent,3.98,87.0,33,0.0,22,5,82.2,34.64,62.3,13.27,0,1,21.323529411764707,0,53.75714285714286,1
STU_0438,consistent,3.95,89.5,35,1.8,20,5,72.9,35.34,64.3,4.84,0,1,22.098765432098766,0,53.35714285714286,1
STU_0439,struggling,0.5,48.9,19,4.9,7,1,18.3,2.44,17.2,-6.22,1,0,81.5,0,23.271428571428572,0
STU_0440,struggling,1.46,36.0,9,6.7,11,1,18.3,5.25,26.0,-5.02,1,0,23.076923076923077,1,19.271428571428572,0
STU_0441,struggling,1.94,36.6,13,4.7,9,1,24.9,7.11,28.6,-3.75,1,0,17.941176470588236,0,20.47142857142857,0
STU_0442,consistent,4.81,87.8,37,2.1,26,8,80.4,42.2,68.1,2.5,0,1,17.88187372708758,0,64.17142857142858,1
STU_0443,overachiever,5.85,88.5,49,1.1,29,15,97.8,51.83,75.8,2.89,0,1,14.873949579831935,0,84.27142857142857,1
STU_0444,consistent,1.9,95.0,43,2.1,29,15,89.5,18.05,68.2,5.39,0,1,47.5,0,79.47142857142856,1
STU_0445,consistent,3.16,66.7,31,1.4,21,9,60.0,21.1,52.1,5.13,0,1,20.460122699386503,0,55.44285714285714,1
STU_0446,struggling,0.63,42.8,10,3.5,11,0,18.9,2.69,28.3,-1.02,1,0,58.630136986301366,0,19.0,0
STU_0447,overachiever,6.64,90.7,45,0.9,28,24,89.9,60.22,78.7,2.68,0,1,13.456973293768547,0,89.71428571428571,1
STU_0448,consistent,3.19,58.1,39,1.5,19,16,78.0,18.54,48.3,3.7,0,1,17.659574468085108,0,67.34285714285714,1
STU_0449,consistent,3.18,71.3,43,2.7,18,13,76.0,22.65,52.3,3.45,0,1,21.737804878048777,0,66.32857142857142,1
STU_0450,struggling,1.58,50.3,11,3.3,14,3,40.1,7.94,36.3,-3.71,1,0,29.940476190476186,0,26.014285714285712,0
STU_0451,struggling,1.91,57.0,18,4.2,10,0,29.6,10.89,35.6,-0.71,1,0,28.358208955223883,0,24.4,0
STU_0452,struggling,2.18,45.7,12,4.6,10,2,32.8,9.95,33.5,-4.87,1,0,20.043859649122805,0,21.74285714285714,0
STU_0453,struggling,1.91,37.5,15,3.9,14,0,56.0,7.17,27.2,-5.16,1,0,18.65671641791045,0,26.0,0
STU_0454,overachiever,7.72,90.6,44,1.5,28,25,97.3,69.94,86.2,1.04,1,1,11.585677749360613,0,89.9857142857143,1
STU_0455,overachiever,7.14,85.3,46,1.6,27,28,93.1,60.88,77.8,6.59,0,1,11.781767955801106,0,93.80000000000001,1
STU_0456,consistent,2.34,65.5,42,0.2,25,20,75.9,15.34,52.2,2.22,0,1,26.84426229508197,0,80.02857142857144,1
STU_0457,overachiever,6.95,99.5,46,1.2,30,15,93.0,69.14,89.6,-0.63,0,1,14.113475177304965,0,82.87142857142857,0
STU_0458,consistent,4.57,95.0,44,1.3,20,5,76.6,43.41,69.9,7.2,0,1,20.342612419700213,0,60.557142857142864,1
STU_0459,struggling,1.28,54.7,13,4.5,11,1,35.7,7.02,34.3,-1.64,1,0,39.63768115942029,0,22.47142857142857,0
STU_0460,overachiever,5.0,100.0,47,1.4,26,23,91.7,50.0,70.3,-3.48,1,1,19.607843137254903,0,88.24285714285713,0
STU_0461,consistent,5.03,75.1,32,3.0,23,14,85.8,37.8,79.3,11.56,0,1,14.639376218323585,0,63.6,1
STU_0462,struggling,0.89,51.6,8,5.2,7,1,53.1,4.58,25.8,-5.99,1,0,52.121212121212125,1,14.471428571428572,0
STU_0463,overachiever,7.08,90.5,48,1.1,25,26,85.9,64.07,81.8,4.82,0,1,12.604456824512535,0,91.25714285714285,1
STU_0464,consistent,3.73,61.6,44,1.8,26,11,80.3,22.98,57.1,1.46,0,1,16.08355091383812,0,72.9857142857143,1
STU_0465,overachiever,5.88,94.2,50,1.5,28,30,99.7,55.42,91.4,2.25,0,1,15.752508361204015,0,100.0,1
STU_0466,consistent,4.07,70.8,42,2.0,21,16,74.1,28.79,60.3,6.88,0,1,16.97841726618705,0,71.74285714285715,1
STU_0467,consistent,2.89,92.0,39,1.7,18,8,87.1,26.57,66.1,8.09,0,1,30.769230769230766,0,57.77142857142857,1
STU_0468,struggling,1.52,49.7,15,3.5,6,5,38.0,7.56,31.9,-2.06,1,0,30.679012345679013,0,23.357142857142858,0
STU_0469,consistent,5.34,69.1,30,2.7,20,10,69.0,36.89,62.4,7.07,0,1,12.702205882352942,0,54.714285714285715,1
STU_0470,consistent,3.96,66.7,43,2.5,22,14,77.3,26.41,60.1,5.12,0,1,16.42857142857143,0,71.4,1
STU_0471,consistent,4.38,82.3,35,1.5,23,16,75.4,36.07,63.5,7.72,0,1,18.370535714285715,0,68.14285714285714,1
STU_0472,overachiever,7.14,79.8,46,1.7,28,23,85.9,56.94,68.9,2.41,0,1,11.022099447513813,0,89.44285714285715,1
STU_0473,consistent,2.46,68.3,50,2.5,26,8,72.9,16.76,48.9,1.55,0,1,26.6796875,0,74.57142857142857,1
STU_0474,consistent,4.44,93.0,32,0.5,22,12,79.0,41.3,68.5,4.4,0,1,20.484581497797357,0,60.457142857142856,1
STU_0475,consistent,4.79,76.8,41,1.5,15,11,73.6,36.81,71.8,2.33,0,1,15.705521472392638,0,59.58571428571428,1
STU_0476,overachiever,5.82,94.5,46,0.9,29,30,92.7,55.01,83.8,2.32,0,1,15.962837837837839,0,97.94285714285715,1
STU_0477,consistent,4.09,64.2,38,2.3,23,13,82.9,26.24,56.1,3.46,0,1,15.322195704057282,0,67.32857142857142,1
STU_0478,struggling,1.1,44.0,11,2.0,10,2,50.8,4.83,29.8,-2.41,1,0,36.666666666666664,0,20.942857142857143,0
STU_0479,struggling,0.76,36.9,17,8.0,14,2,18.2,2.81,25.6,-4.31,1,0,42.906976744186046,1,29.742857142857144,0
STU_0480,overachiever,6.48,98.2,46,1.5,27,25,96.4,63.62,87.8,-0.9,1,1,14.924012158054712,0,90.58571428571429,0
STU_0481,consistent,2.78,70.0,35,1.7,16,5,84.9,19.44,52.3,6.38,0,1,24.305555555555557,0,49.35714285714286,1
STU_0482,overachiever,7.45,82.3,50,0.9,29,29,85.3,61.31,92.7,3.54,1,1,10.900662251655628,0,100.0,1
STU_0483,consistent,2.82,62.4,35,2.1,23,16,74.9,17.61,54.2,9.86,0,1,21.36986301369863,0,68.14285714285714,1
STU_0484,struggling,2.28,33.7,19,2.4,15,1,26.8,7.7,18.6,2.04,1,0,14.15966386554622,0,31.271428571428572,1
STU_0485,overachiever,6.33,85.8,49,1.5,30,23,90.7,54.34,73.5,4.92,0,1,13.343701399688959,0,93.84285714285714,1
STU_0486,consistent,3.78,87.3,35,2.2,21,5,74.7,33.03,63.9,4.42,0,1,22.5,0,54.35714285714286,1
STU_0487,consistent,4.52,75.9,41,1.2,25,5,79.4,34.35,60.9,-0.45,0,1,16.428571428571434,0,63.15714285714286,0
STU_0488,consistent,4.2,86.9,35,1.6,19,10,75.9,36.55,70.6,1.84,0,1,20.209302325581397,0,57.714285714285715,1
STU_0489,struggling,2.2,29.2,17,5.0,8,2,33.1,6.43,9.2,-0.59,1,0,12.695652173913041,1,23.742857142857144,0
STU_0490,overachiever,6.63,96.1,45,1.6,26,16,83.8,63.78,80.4,0.11,1,1,14.279346210995543,0,79.14285714285714,1
STU_0491,struggling,1.37,22.0,25,4.5,16,0,29.1,3.01,14.5,-7.29,1,0,14.965986394557822,0,36.0,0
STU_0492,consistent,3.87,93.5,42,2.0,23,14,75.8,36.24,62.7,7.06,0,1,23.551637279596974,0,71.6,1
STU_0493,consistent,4.67,75.2,48,0.8,15,9,69.4,35.16,63.5,5.31,0,1,15.765199161425578,0,63.042857142857144,1
STU_0494,consistent,4.87,60.2,42,1.8,22,12,75.0,29.36,54.5,2.43,0,1,12.11267605633803,0,68.45714285714286,1
STU_0495,consistent,4.43,75.9,34,2.0,25,11,67.7,33.61,67.2,3.42,0,1,16.754966887417222,0,63.98571428571429,1
STU_0496,overachiever,7.2,82.6,45,0.7,27,20,95.4,59.5,79.0,4.78,1,1,11.315068493150685,0,84.42857142857143,1
STU_0497,overachiever,6.36,71.2,42,1.0,29,25,85.4,45.28,72.8,3.03,1,1,11.021671826625388,0,89.38571428571429,1
STU_0498,consistent,3.44,65.5,37,1.1,24,14,81.7,22.53,55.6,11.0,0,1,18.502824858757062,0,68.6,1
STU_0499,consistent,5.36,63.9,45,3.1,21,7,75.0,34.28,61.0,4.89,0,1,11.703296703296703,0,64.5,1
STU_0500,consistent,3.99,90.9,45,1.5,24,12,83.1,36.26,66.0,3.4,0,1,22.224938875305625,0,72.85714285714286,1
STU_0501,consistent,3.86,91.4,38,2.0,25,19,76.1,35.31,69.5,5.25,0,1,23.080808080808083,0,75.75714285714285,1
STU_0502,struggling,1.87,38.6,4,6.5,5,0,51.9,7.22,32.6,-5.88,1,0,19.59390862944162,1,8.2,0
STU_0503,struggling,0.5,59.2,20,5.8,4,1,37.0,2.96,37.3,-7.15,1,0,98.66666666666667,1,21.071428571428573,0
STU_0504,consistent,3.37,67.2,50,2.7,24,10,78.0,22.63,56.5,6.32,0,1,19.365994236311238,0,74.71428571428572,1
STU_0505,overachiever,5.51,77.5,44,0.9,26,20,95.8,42.68,69.1,0.85,1,1,13.814616755793228,0,82.62857142857143,1
STU_0506,consistent,5.03,67.5,47,2.2,29,7,78.7,33.98,61.1,1.3,0,1,13.157894736842106,0,74.1,1
STU_0507,struggling,0.56,65.0,10,6.1,3,3,55.4,3.67,42.6,0.92,1,0,98.48484848484848,1,14.214285714285714,1
STU_0508,consistent,3.86,81.4,39,0.8,25,11,80.6,31.43,68.0,1.86,0,1,20.555555555555557,0,67.9857142857143,1
STU_0509,overachiever,6.82,86.2,50,1.3,28,22,89.8,58.8,80.2,0.97,1,1,12.45664739884393,0,91.57142857142857,1
STU_0510,consistent,5.58,64.2,40,1.4,18,15,82.4,35.81,74.6,2.48,0,1,11.302816901408452,0,66.07142857142857,1
STU_0511,overachiever,5.98,70.0,50,2.0,27,20,89.2,41.89,71.7,5.48,0,1,11.513157894736842,0,88.42857142857143,1
STU_0512,consistent,4.33,72.2,40,2.4,21,11,78.5,31.26,66.8,6.26,0,1,16.297968397291196,0,64.78571428571428,1
STU_0513,struggling,1.55,23.4,16,4.4,10,2,45.3,3.63,19.4,-4.69,1,0,14.18181818181818,0,24.942857142857143,0
STU_0514,struggling,1.38,36.1,18,4.8,3,0,31.2,4.99,28.6,1.15,1,0,24.391891891891895,0,17.4,1
STU_0515,overachiever,7.69,95.8,48,1.0,27,27,93.0,73.66,91.8,8.25,0,1,12.297817715019255,0,94.32857142857142,1
STU_0516,overachiever,6.24,91.8,47,1.9,27,30,82.4,57.32,81.0,6.34,0,1,14.479495268138802,0,96.74285714285713,1
STU_0517,struggling,0.5,36.5,14,2.6,13,1,31.7,1.82,24.1,-3.25,1,0,60.833333333333336,0,25.271428571428572,0
STU_0518,overachiever,6.51,77.7,45,0.5,29,17,95.5,50.52,82.8,5.54,1,1,11.754916792738276,0,83.21428571428571,1
STU_0519,struggling,0.58,40.2,16,7.0,8,0,39.3,2.32,24.6,-7.02,1,0,59.117647058823536,1,20.8,0
STU_0520,overachiever,6.04,82.8,41,0.5,30,21,90.9,50.02,71.7,2.99,1,1,13.485342019543975,0,85.3,1
STU_0521,struggling,1.7,41.7,10,4.4,8,1,42.6,7.08,31.9,-5.77,1,0,23.166666666666668,0,17.07142857142857,0
STU_0522,struggling,1.26,15.0,22,5.4,17,2,25.7,1.89,11.0,-1.43,1,0,11.029411764705882,1,36.74285714285715,0
STU_0523,consistent,4.29,78.2,38,2.3,23,9,77.7,33.54,64.3,0.13,0,1,17.813211845102508,0,63.042857142857144,1
STU_0524,consistent,3.64,62.9,26,1.8,21,11,81.1,22.89,56.1,8.07,0,1,16.818181818181817,0,53.58571428571429,1
STU_0525,consistent,4.17,71.7,47,3.6,23,24,70.0,29.88,60.8,5.35,0,1,16.791569086651055,0,86.3142857142857,1
STU_0526,overachiever,6.19,89.4,46,0.7,25,29,91.8,55.37,72.1,-2.97,0,1,14.213036565977744,0,92.87142857142858,0
STU_0527,overachiever,6.09,94.0,47,1.5,25,24,87.1,57.18,77.8,-2.67,0,1,15.185783521809372,0,88.3142857142857,0
STU_0528,struggling,1.99,30.0,17,3.0,8,2,40.4,5.96,31.5,-7.7,1,0,14.354066985645934,0,23.742857142857144,0
STU_0529,consistent,4.68,62.3,44,2.0,19,23,92.8,29.13,50.2,4.01,0,1,13.033472803347282,0,78.84285714285714,1
STU_0530,struggling,1.71,41.7,12,4.8,8,2,60.0,7.12,32.3,-3.11,1,0,23.03867403314917,0,19.74285714285714,0
STU_0531,struggling,2.84,15.0,14,6.8,3,0,33.5,4.26,25.7,-3.12,1,0,5.1020408163265305,1,14.200000000000001,0
STU_0532,struggling,1.65,29.9,2,6.0,10,0,25.2,4.94,22.3,-3.9,1,0,17.085714285714285,1,11.6,0
STU_0533,struggling,1.05,36.6,29,3.6,11,2,13.8,3.83,24.9,-1.98,1,0,31.82608695652174,0,36.34285714285714,0
STU_0534,struggling,0.64,32.9,17,3.2,3,3,17.1,2.11,16.4,4.78,1,0,44.45945945945946,0,19.814285714285717,1
STU_0535,consistent,3.29,81.3,34,3.3,15,8,72.8,26.72,58.9,8.25,0,0,23.98230088495575,0,50.77142857142857,1
STU_0536,struggling,1.27,18.5,10,4.1,7,1,27.1,2.34,15.9,-5.91,1,0,13.503649635036496,0,16.07142857142857,0
STU_0537,consistent,2.91,87.3,42,3.4,18,12,86.3,25.42,58.7,0.05,0,1,29.00332225913621,0,64.45714285714286,1
STU_0538,struggling,0.5,60.1,9,3.7,8,1,10.0,3.0,31.6,-8.2,1,0,100.16666666666667,0,16.271428571428572,0
STU_0539,overachiever,7.45,99.0,50,0.9,28,30,80.0,73.78,85.2,1.54,0,1,13.112582781456954,0,100.0,1
STU_0540,consistent,3.85,64.0,25,1.9,27,12,73.7,24.67,58.1,4.64,0,1,16.202531645569618,0,59.857142857142854,1
STU_0541,consistent,4.64,56.3,43,1.1,22,14,90.0,26.1,59.5,-0.26,0,1,11.87763713080169,0,71.4,0
STU_0542,struggling,1.68,29.2,10,6.3,7,1,44.0,4.9,24.5,4.68,1,0,16.40449438202247,1,16.07142857142857,1
STU_0543,struggling,2.36,21.0,24,8.0,13,2,19.1,4.96,14.0,-2.52,1,0,8.536585365853659,1,34.34285714285714,0
STU_0544,overachiever,5.62,76.0,43,1.0,26,26,92.7,42.71,68.8,1.63,1,1,13.286713286713287,0,88.25714285714285,1
STU_0545,struggling,3.05,32.9,4,4.7,13,2,60.0,10.01,41.3,-6.31,1,0,10.444444444444445,0,18.34285714285714,0
STU_0546,struggling,2.18,40.0,20,2.0,7,4,40.4,8.73,35.9,-3.28,1,0,17.543859649122805,0,27.285714285714285,0
STU_0547,struggling,1.57,27.6,8,7.6,16,2,37.0,4.32,28.5,-1.18,1,0,16.52694610778443,1,24.542857142857144,0
STU_0548,consistent,4.69,76.7,46,1.0,18,7,83.7,35.99,63.0,2.17,0,1,16.012526096033405,0,62.300000000000004,1
STU_0549,overachiever,5.35,83.9,41,0.9,27,19,97.5,44.92,75.6,8.54,1,1,15.394495412844039,0,80.15714285714286,1
STU_0550,overachiever,7.22,87.1,46,2.0,29,23,83.8,62.89,79.0,-3.9,1,1,11.898907103825136,0,90.44285714285715,0
STU_0551,struggling,0.99,33.9,16,7.9,5,0,27.6,3.36,23.8,-2.23,1,0,31.100917431192656,1,17.8,0
STU_0552,overachiever,7.26,96.5,50,1.0,27,24,92.5,70.11,93.8,4.59,0,1,13.111413043478262,0,92.71428571428571,1
STU_0553,struggling,1.25,50.3,17,7.3,14,5,35.9,6.26,35.3,-3.85,1,0,37.25925925925925,1,32.957142857142856,0
STU_0554,struggling,0.86,39.5,21,6.2,5,1,21.5,3.42,26.2,-2.01,1,0,41.145833333333336,1,22.871428571428574,0
STU_0555,struggling,2.7,30.8,4,3.7,15,4,19.0,8.29,28.5,-0.34,1,0,11.0,0,22.485714285714288,0
STU_0556,consistent,2.96,68.4,35,1.9,24,12,78.9,20.27,56.5,6.2,0,1,22.35294117647059,0,64.85714285714286,1
STU_0557,consistent,3.87,66.3,40,2.6,22,12,70.9,25.65,52.6,3.24,0,1,16.700251889168765,0,66.85714285714286,1
STU_0558,struggling,1.86,31.3,12,2.2,11,0,20.9,5.81,29.4,-6.86,1,0,15.969387755102039,0,20.6,0
STU_0559,struggling,1.36,27.6,21,3.7,8,1,41.6,3.74,25.5,-6.29,1,0,18.904109589041095,0,25.871428571428574,0
STU_0560,consistent,4.76,87.7,31,2.7,21,12,73.4,41.75,77.9,1.99,0,1,18.045267489711936,0,58.65714285714286,1
STU_0561,consistent,4.87,69.3,40,2.8,21,11,76.1,33.76,65.8,6.77,0,1,13.943661971830986,0,64.78571428571428,1
STU_0562,consistent,5.06,95.0,37,0.9,24,10,90.3,48.09,73.2,2.85,0,1,18.410852713178297,0,64.31428571428572,1
STU_0563,consistent,4.58,79.5,39,1.3,17,12,80.7,36.4,70.6,1.25,0,1,16.98717948717949,0,61.05714285714286,1
STU_0564,struggling,1.25,60.5,20,2.1,8,5,18.9,7.54,28.3,-6.79,1,0,44.81481481481481,0,29.357142857142858,0
STU_0565,overachiever,5.12,100.0,46,0.8,30,23,94.1,51.17,85.7,4.94,0,1,19.157088122605366,0,91.44285714285715,1
STU_0566,consistent,1.83,73.5,31,1.6,20,9,77.6,13.45,46.8,11.88,0,1,38.082901554404145,0,54.44285714285714,1
STU_0567,struggling,2.61,25.5,32,2.2,12,0,29.0,6.63,21.8,-7.26,1,0,9.40959409594096,0,37.6,0
STU_0568,struggling,1.31,56.4,24,5.0,17,2,34.0,7.42,33.0,-8.28,1,0,39.99999999999999,1,38.34285714285714,0
STU_0569,consistent,3.63,87.8,46,2.0,15,15,88.2,31.93,61.7,10.3,0,1,23.53887399463807,0,67.87142857142857,1
STU_0570,struggling,1.08,46.0,19,6.0,14,1,14.7,4.95,23.8,3.91,1,0,38.98305084745762,1,30.271428571428572,1
STU_0571,consistent,2.22,71.0,44,2.2,18,13,76.9,15.74,47.7,5.8,0,1,30.603448275862064,0,67.12857142857143,1
STU_0572,consistent,3.52,76.4,40,2.8,23,10,87.7,26.89,65.9,4.72,0,1,21.104972375690608,0,65.71428571428572,1
STU_0573,struggling,1.45,34.5,6,5.6,13,3,35.4,4.99,31.2,-6.75,1,0,22.258064516129032,1,21.014285714285712,0
STU_0574,consistent,3.17,82.0,48,1.7,26,14,78.1,25.97,63.3,1.43,0,1,25.07645259938838,0,79.4,1
STU_0575,consistent,3.42,71.5,34,1.5,21,13,87.0,24.47,56.9,3.15,0,1,20.3125,0,62.12857142857143,1
STU_0576,overachiever,5.0,94.8,44,1.6,28,23,91.7,47.42,82.3,4.07,1,1,18.58823529411765,0,87.84285714285714,1
STU_0577,overachiever,8.36,84.3,49,1.1,27,22,98.2,70.47,93.3,5.59,0,1,9.964539007092199,0,89.77142857142857,1
STU_0578,consistent,5.11,76.1,47,0.9,21,11,76.5,38.92,66.6,7.07,0,1,14.606525911708252,0,70.38571428571427,1
STU_0579,consistent,3.65,93.1,41,1.5,23,5,87.8,34.01,64.2,4.65,0,1,24.826666666666664,0,61.15714285714286,1
STU_0580,struggling,0.55,48.8,2,4.6,3,0,60.0,2.7,26.2,-1.3,1,0,75.07692307692307,0,4.6,0
STU_0581,overachiever,7.0,78.0,41,1.8,27,22,82.1,54.61,73.3,5.36,0,1,10.985915492957748,0,83.37142857142857,1
STU_0582,overachiever,8.18,78.3,47,1.4,25,29,90.7,64.04,83.9,0.45,1,1,9.456521739130435,0,93.67142857142856,1
STU_0583,overachiever,5.49,91.1,50,1.2,30,20,92.0,49.97,85.4,-0.71,0,1,16.29695885509839,0,91.42857142857143,0
STU_0584,consistent,2.53,77.6,34,2.2,24,14,69.7,19.66,51.6,6.08,0,1,29.50570342205323,0,66.2,1
STU_0585,consistent,3.65,76.8,42,1.9,22,13,65.6,28.04,55.0,1.15,0,1,20.48,0,69.52857142857144,1
STU_0586,overachiever,6.31,91.8,47,0.4,26,18,94.9,57.98,72.6,0.11,1,1,14.321372854914198,0,82.88571428571429,1
STU_0587,consistent,3.61,73.5,36,3.5,20,11,84.1,26.52,67.7,7.87,0,1,19.81132075471698,0,60.58571428571428,1
STU_0588,consistent,4.63,66.0,35,1.6,23,10,62.0,30.55,62.2,1.7,0,1,13.953488372093025,0,61.714285714285715,1
STU_0589,consistent,4.91,63.2,43,0.7,21,18,85.3,31.05,56.3,3.31,0,1,12.614770459081837,0,74.68571428571428,1
STU_0590,consistent,3.32,70.2,43,1.5,21,12,80.3,23.3,45.5,-0.49,0,1,20.526315789473685,0,68.25714285714285,0
STU_0591,consistent,4.49,78.9,38,2.6,24,12,63.5,35.41,57.2,0.7,0,1,17.189542483660134,0,67.25714285714285,1
STU_0592,struggling,1.78,55.9,15,3.6,12,0,46.5,9.95,40.7,-1.01,1,0,29.734042553191486,0,24.0,0
STU_0593,consistent,2.6,65.8,33,2.5,22,6,86.4,17.13,62.9,3.75,0,1,24.370370370370367,0,54.82857142857143,1
STU_0594,overachiever,7.51,91.4,43,1.9,29,20,99.8,68.72,85.1,3.77,0,1,12.010512483574246,0,84.82857142857142,1
STU_0595,struggling,0.5,44.1,12,4.9,13,3,30.6,2.2,27.2,-5.02,1,0,73.5,0,25.814285714285713,0
STU_0596,consistent,4.4,75.1,37,2.2,20,13,84.6,33.06,70.0,4.33,0,1,16.688888888888886,0,63.52857142857143,1
STU_0597,overachiever,5.95,93.7,44,1.5,25,25,89.4,55.79,65.8,-2.66,1,1,15.487603305785125,0,86.9857142857143,0
STU_0598,consistent,4.31,80.8,39,2.9,19,10,83.2,34.86,59.2,4.68,0,1,18.32199546485261,0,60.91428571428572,1
STU_0599,struggling,2.35,45.8,26,4.5,9,0,43.4,10.77,30.9,-2.25,1,0,18.693877551020407,0,29.8,0
STU_0600,struggling,1.41,24.1,32,4.3,14,1,36.9,3.4,17.6,-3.24,1,0,15.960264900662253,0,40.67142857142858,0
STU_0601,consistent,4.3,70.9,37,1.6,15,10,88.4,30.49,71.0,6.55,0,1,16.113636363636367,0,55.31428571428572,1
STU_0602,consistent,3.83,63.2,48,1.5,25,9,65.3,24.2,50.6,-0.3,0,1,16.081424936386767,0,73.04285714285714,0
STU_0603,struggling,1.84,28.1,11,6.0,9,3,40.4,5.18,18.2,-3.39,1,0,14.484536082474227,1,21.014285714285712,0
STU_0604,consistent,4.55,84.6,32,3.8,21,16,86.1,38.47,81.1,0.68,0,1,18.193548387096776,0,63.74285714285715,1
STU_0605,consistent,4.05,58.8,34,0.3,21,18,71.3,23.8,56.0,5.7,0,1,14.168674698795181,0,67.4857142857143,1
STU_0606,consistent,3.69,67.4,35,1.7,18,10,83.1,24.83,58.1,1.7,0,1,17.78364116094987,0,56.714285714285715,1
STU_0607,consistent,4.48,63.6,32,1.7,27,14,85.0,28.49,65.8,6.04,0,1,13.88646288209607,0,67.6,1
STU_0608,struggling,0.61,58.4,14,5.4,7,3,45.0,3.57,21.3,-6.16,1,0,82.25352112676056,1,21.414285714285715,0
STU_0609,struggling,1.57,38.9,11,5.4,15,2,50.8,6.12,31.6,-3.53,1,0,23.29341317365269,1,25.942857142857143,0
STU_0610,overachiever,6.52,81.7,45,0.9,28,26,90.4,53.32,76.6,-1.75,0,1,12.34138972809668,0,91.85714285714286,0
STU_0611,consistent,2.6,68.0,42,1.4,23,14,78.1,17.66,47.8,7.99,0,1,25.185185185185183,0,71.6,1
STU_0612,consistent,3.94,83.0,39,2.9,21,16,70.7,32.66,51.1,4.86,0,1,20.544554455445546,0,69.34285714285714,1
STU_0613,overachiever,7.36,98.0,50,1.3,28,28,82.2,72.11,84.7,5.1,1,1,13.136729222520108,0,98.0,1
